"deer_w2","moose_w2","elk_w2","sheep_w2","goat_w2","wolf_w2","Elevation2","DistFromHumanAccess2","pack","used"
4,5,4,1,4,4,1965.98666666691,432.042663543848,"Bow Valley",0
4,4,4,3,1,4,1645.88755555509,137.413440466858,"Bow Valley",0
1,1,1,1,4,1,2591.2537777782,1961.98717157909,"Bow Valley",0
5,4,3,3,3,5,1728.5804444453,1056.02798444813,"Bow Valley",0
4,3,4,5,5,4,2103.31288888821,1152.05770277835,"Bow Valley",0
1,1,1,5,5,3,2452.12622222219,2827.91230928558,"Bow Valley",0
3,3,3,1,3,3,1865.40044444479,660.187381710504,"Bow Valley",0
4,5,3,1,1,4,1800.32666666617,281.621278099976,"Bow Valley",0
4,5,5,4,1,5,1437.36666666704,193.272949948802,"Bow Valley",0
4,3,4,5,5,4,1807.49866666621,847.863154432441,"Bow Valley",0
3,4,3,3,1,3,1643.65288888959,228.333413459548,"Bow Valley",0
4,5,4,3,1,4,1601.43999999987,470.315966641996,"Bow Valley",0
5,5,5,3,1,5,1402,289.296720707794,"Bow Valley",0
3,3,3,5,6,3,2480.98133333258,1432.59942959899,"Bow Valley",0
1,1,1,5,5,3,2461.11244444423,1624.34732595181,"Bow Valley",0
3,5,4,1,3,4,1494,161.316921992755,"Bow Valley",0
5,1,3,4,4,4,2223.1871111114,2459.43399014432,"Bow Valley",0
4,4,4,4,3,4,1688.31288888966,968.971632633974,"Bow Valley",0
1,1,1,1,4,1,2564.53288889027,2035.42984576749,"Bow Valley",0
1,1,1,1,1,1,1712.56666666641,1428.69927274045,"Bow Valley",0
4,5,4,3,1,4,1533.06,84.1720542984952,"Bow Valley",0
4,4,5,3,1,5,1635.78666666635,122.843548432325,"Bow Valley",0
4,5,4,1,4,4,1863.73288888922,1425.49880849689,"Bow Valley",0
4,4,4,1,1,5,1441.34000000019,214.67796504311,"Bow Valley",0
4,3,3,3,1,4,2038.72000000074,1525.94337886779,"Bow Valley",0
4,5,4,3,1,4,1458.14622222224,17.4134404668584,"Bow Valley",0
3,5,4,1,3,4,1433,276.399254561716,"Bow Valley",0
4,4,4,4,3,4,2134.7195555552,2154.57984766077,"Bow Valley",0
4,5,4,3,3,4,1856.73288888871,259.530552687963,"Bow Valley",0
3,5,4,1,3,4,1433,332.995058614793,"Bow Valley",0
1,1,1,1,1,1,2592.58755555578,3206.26145586559,"Bow Valley",0
4,4,3,1,1,4,1722.15288888879,201.011866334458,"Bow Valley",0
3,4,3,3,1,3,1830.4062222228,1717.02044188382,"Bow Valley",0
1,4,3,3,5,3,2176.7937777775,231.801402486978,"Bow Valley",0
4,3,4,5,5,4,1818.81244444348,802.321531978391,"Bow Valley",0
4,4,4,1,3,4,1468.12666666654,101.590874427857,"Bow Valley",0
4,4,4,1,1,4,1462,210.593746626237,"Bow Valley",0
5,5,5,3,1,5,1402,517.152637781288,"Bow Valley",0
3,3,3,1,1,3,2055.34000000019,608.830537493589,"Bow Valley",0
4,4,4,4,3,4,1894.94577777894,1276.83667846227,"Bow Valley",0
4,4,4,1,3,4,1441.48622222243,151.3415898572,"Bow Valley",0
5,1,4,6,5,5,1628.93333333227,544.885433289888,"Bow Valley",0
4,6,3,5,3,4,1584.32666666642,132.602940773936,"Bow Valley",0
5,1,3,4,4,4,2119.41377777721,651.876949358739,"Bow Valley",0
3,3,3,5,6,3,2196.75999999933,2273.23244358175,"Bow Valley",0
5,5,5,3,1,5,1402,315.827160522354,"Bow Valley",0
5,4,3,3,3,5,1922.62000000038,1170.97097591173,"Bow Valley",0
4,3,4,5,5,4,1789.07955555519,244.977256968903,"Bow Valley",0
4,5,4,3,1,4,1493,208.741301337899,"Bow Valley",0
4,4,4,4,3,4,1604.17999999999,189.684033358004,"Bow Valley",0
4,5,5,4,1,5,1433.78000000006,99.2246098261031,"Bow Valley",0
1,1,1,1,1,1,2726.40666666715,1870.13829815724,"Bow Valley",0
4,4,4,4,3,4,1860.22666666623,2154.60999466892,"Bow Valley",0
5,4,3,3,3,5,1726.92044444498,270.333120208941,"Bow Valley",0
4,4,4,1,3,4,1469.08622222224,73.3800079050007,"Bow Valley",0
4,5,5,4,1,5,1471.54622222243,216.135604055408,"Bow Valley",0
4,5,4,3,1,4,1608.07377777769,979.863321019745,"Bow Valley",0
4,5,4,3,1,4,1948.53377777788,1090.48420971904,"Bow Valley",0
4,4,4,3,1,4,1651.69422222243,45.874019920188,"Bow Valley",0
3,4,3,3,1,3,1828.50044444499,282.297905627423,"Bow Valley",0
1,4,1,3,4,3,2243.64711111117,1568.30828703094,"Bow Valley",0
3,3,3,5,6,3,2218.98755555596,40.5056344341433,"Bow Valley",0
4,3,3,5,6,4,2287.64000000136,2264.96807005633,"Bow Valley",0
4,5,4,3,1,4,1494.16711111109,173.573474224131,"Bow Valley",0
3,6,3,1,1,3,1732.01244444429,5.6210779452891,"Bow Valley",0
4,4,4,4,3,4,1862.81422222175,2126.3661436765,"Bow Valley",0
1,4,1,3,4,3,1944.31333333385,,"Bow Valley",0
4,5,4,3,1,4,1585.61288888897,268.597293031071,"Bow Valley",0
4,4,4,4,3,4,1944.34666666648,660.09815094771,"Bow Valley",0
4,4,4,4,3,4,1431.18000000025,235.116044736099,"Bow Valley",0
1,1,1,1,4,1,2238.45333333483,2381.85478012942,"Bow Valley",0
4,4,4,4,3,4,1505.12666666654,336.336739630557,"Bow Valley",0
1,4,1,3,4,3,2019.85200000026,1193.69063010729,"Bow Valley",0
3,6,3,1,1,3,1738.25333333308,43.51552217132,"Bow Valley",0
5,4,5,4,3,5,1489.09955555601,12.5865595331416,"Bow Valley",0
3,4,4,3,4,4,1780.46533333409,801.354016020807,"Bow Valley",0
4,4,4,4,3,4,1675.00622222287,864.524352608189,"Bow Valley",0
3,3,3,5,6,3,2385.2128888876,2490.66034508602,"Bow Valley",0
4,4,4,4,3,4,1540.81999999975,432.861155582135,"Bow Valley",0
5,4,3,3,3,5,1891.62000000038,1242.31955142213,"Bow Valley",0
3,4,3,3,1,3,1790.25333333359,317.347309893861,"Bow Valley",0
4,6,4,3,1,4,2327.7933333329,2074.78995667507,"Bow Valley",0
3,3,3,1,3,3,1837.59955555588,536.53323448478,"Bow Valley",0
4,6,3,5,3,4,2017.01955555519,2180.315966642,"Bow Valley",0
4,3,3,1,1,4,1908.08622222173,603.199899923894,"Bow Valley",0
4,4,4,4,3,4,1559.09288888853,507.274910801177,"Bow Valley",0
3,4,3,3,1,3,1951.91288888947,497.717661613614,"Bow Valley",0
4,3,3,3,1,4,2028.33333333364,847.154380602983,"Bow Valley",0
4,5,4,3,1,4,1640.00666666654,134.214034912613,"Bow Valley",0
4,5,4,1,4,4,1516.78000000006,320.62374658565,"Bow Valley",0
4,4,4,4,3,4,1402.14622222224,43.51552217132,"Bow Valley",0
3,3,3,5,6,3,2234.78044444441,849.578064262241,"Bow Valley",0
4,5,4,3,1,4,1582.72666666635,43.51552217132,"Bow Valley",0
4,4,4,3,1,4,1569.40755555527,470.55960018499,"Bow Valley",0
5,4,5,4,3,5,1447.02711111146,110.248337165451,"Bow Valley",0
4,5,5,4,1,5,1677.13999999963,231.278189329087,"Bow Valley",0
4,5,4,3,1,4,1588.03333333314,328.114520539005,"Bow Valley",0
1,1,1,1,3,1,2299.58000000095,2601.915252017,"Bow Valley",0
1,1,1,1,4,1,2555.65199999944,2044.73873765298,"Bow Valley",0
3,3,3,1,1,3,2147.9528888889,1834.92861285129,"Bow Valley",0
4,3,4,5,5,4,1577.12666666586,497.413440466858,"Bow Valley",0
3,3,3,5,6,3,2253.92666666649,2512.93767948427,"Bow Valley",0
1,1,1,1,4,1,2435.57999999832,2624.37460824108,"Bow Valley",0
4,4,4,1,1,4,1455.53333333327,282.586559533142,"Bow Valley",0
4,6,3,1,4,4,1587.62666666667,254.21097250752,"Bow Valley",0
4,4,3,1,1,4,1625.02666666685,8.52360412042671,"Bow Valley",0
4,3,3,5,6,4,2385.57422222269,2164.2229892474,"Bow Valley",0
5,5,5,3,1,5,1402,625.283644602771,"Bow Valley",0
4,6,3,5,3,4,2019.24711111114,250.729523474198,"Bow Valley",0
4,4,4,4,3,4,2044.57377777782,317.843207798364,"Bow Valley",0
4,4,4,1,1,4,1433.53333333327,27.9095144816908,"Bow Valley",0
1,1,1,1,4,1,2844.61333333281,2334.91483824517,"Bow Valley",0
3,4,3,3,1,3,1877.13377777837,143.737713951764,"Bow Valley",0
5,1,3,4,4,4,2185.41333333395,2369.59554460901,"Bow Valley",0
4,4,3,1,1,4,1612.24666666679,800.315966641996,"Bow Valley",0
5,4,5,5,5,5,1922.4137777767,581.129870118967,"Bow Valley",0
3,4,4,3,4,4,1861.65955555572,469.605085924293,"Bow Valley",0
4,5,4,1,4,4,1971.23377777763,959.329805100219,"Bow Valley",0
1,1,1,1,4,1,2264.60711111139,,"Bow Valley",0
4,6,4,3,1,4,2111.00000000026,2580.99891476326,"Bow Valley",0
1,4,1,3,4,3,1846.84666666754,1788.19300488898,"Bow Valley",0
4,4,4,4,3,4,1629.93999999975,210.593746626237,"Bow Valley",0
4,5,5,4,1,5,1415.9262222223,147.036512546523,"Bow Valley",0
4,4,4,1,1,5,1653.78577777781,658.754019564882,"Bow Valley",0
4,4,4,1,1,5,1717.12,1360.43134168292,"Bow Valley",0
5,5,4,4,3,5,1439.23288888909,109.369403353539,"Bow Valley",0
5,4,5,5,5,5,1922.25288888822,1132.51425659114,"Bow Valley",0
4,3,3,5,6,4,2217.48577777901,3693.17850135804,"Bow Valley",0
3,4,3,3,1,3,1786.62044444499,,"Bow Valley",0
1,1,1,1,4,1,2380.07244444378,1441.57515024592,"Bow Valley",0
4,6,3,5,3,4,2125.2071111112,1698.04820859562,"Bow Valley",0
1,1,1,1,4,1,2537.57999999899,1483.50646550764,"Bow Valley",0
1,4,3,3,5,3,2118.33333333271,792.390133937704,"Bow Valley",0
5,4,3,3,3,5,1661.60666666729,1323.46863050891,"Bow Valley",0
4,3,3,5,6,4,2361.45911111283,1630.07241112392,"Bow Valley",0
3,4,3,3,1,3,1824.16666666716,2087.85191681253,"Bow Valley",0
4,4,3,1,1,4,1581.70622222237,20.3159666419961,"Bow Valley",0
4,3,4,5,5,4,2102.17244444372,492.196894484704,"Bow Valley",0
4,3,3,5,6,4,2124.44000000029,,"Bow Valley",0
5,5,4,4,3,5,1402,138.470209538807,"Bow Valley",0
1,1,1,1,4,1,2107.28088888873,1505.47428554465,"Bow Valley",0
6,3,6,1,3,6,1658.13866666597,681.132579858897,"Bow Valley",0
5,5,5,3,1,5,1422.12666666654,125.620432784469,"Bow Valley",0
3,4,3,3,1,3,1984.82088888948,47.4134404668584,"Bow Valley",0
5,5,5,3,1,5,1420.93333333346,96.6189865111451,"Bow Valley",0
4,4,4,3,1,4,1534.10044444429,412.902401320292,"Bow Valley",0
4,3,4,5,5,4,2064.52666666554,669.590014983109,"Bow Valley",0
3,5,4,1,3,4,1556.36622222218,,"Bow Valley",0
3,3,3,5,6,3,1592.85999999969,239.264445821993,"Bow Valley",0
5,3,5,1,1,5,1406.84666666661,32.328326720095,"Bow Valley",0
4,6,3,5,3,4,1889.49999999962,225.229867701957,"Bow Valley",0
1,1,1,1,4,1,2593.67466666579,1419.7521794573,"Bow Valley",0
4,5,4,3,1,4,1577.19333333308,274.149820521775,"Bow Valley",0
3,1,3,6,5,3,2431.75333333253,2530.63666318904,"Bow Valley",0
1,1,1,1,1,1,1499.45955555558,8.52360412042671,"Bow Valley",0
5,4,5,5,5,5,1840.61999999919,473.939689303158,"Bow Valley",0
5,4,3,3,3,5,1564.68000000038,722.460340217342,"Bow Valley",0
1,1,1,1,4,1,2624.60133333441,1568.09969045079,"Bow Valley",0
3,3,3,5,6,3,2253.9866666653,691.936354303706,"Bow Valley",0
1,1,1,1,4,1,2572.68755555707,1107.52063483173,"Bow Valley",0
1,1,1,1,4,1,2355.16133333309,,"Bow Valley",0
4,4,4,4,3,4,1789.29288888909,197.130703931645,"Bow Valley",0
4,5,4,1,4,4,1535.10044444455,361.726671988082,"Bow Valley",0
4,4,4,1,3,4,1463,27.9095144816908,"Bow Valley",0
3,4,3,3,1,3,1867.95377777796,456.785286398528,"Bow Valley",0
4,4,4,4,3,4,1510.7195555552,107.413440466858,"Bow Valley",0
3,4,3,3,1,3,1871.65955555614,538.057124191756,"Bow Valley",0
1,4,1,3,4,3,2160.76000000094,921.734099557425,"Bow Valley",0
4,5,4,3,1,4,1587.58666666698,825.252164893011,"Bow Valley",0
4,4,4,3,1,4,1538.67333333383,101.590874427857,"Bow Valley",0
1,1,1,1,4,1,2455.72044444239,4043.89800727961,"Bow Valley",0
4,5,4,3,1,4,1620.51955555557,747.72383172472,"Bow Valley",0
1,4,1,3,4,3,2226.42666666797,1232.791579433,"Bow Valley",0
1,1,1,1,3,1,2206.25333333494,1089.91823623872,"Bow Valley",0
3,3,3,5,6,3,2284.69822222107,1287.96008600491,"Bow Valley",0
4,4,4,1,1,4,1459.31333333333,275.776006404875,"Bow Valley",0
1,1,1,1,4,1,2434.04133333216,1469.24902624801,"Bow Valley",0
4,4,4,4,3,4,1886.95377777744,546.297660101596,"Bow Valley",0
3,4,3,3,1,3,1972.57377777782,147.036512546523,"Bow Valley",0
4,4,4,1,1,4,1456.16711111109,219.385254354351,"Bow Valley",0
4,4,3,1,1,4,1630.15999999994,136.724946933102,"Bow Valley",0
4,5,4,3,1,4,1898.15333333339,1278.21870383304,"Bow Valley",0
4,4,4,1,3,4,1492.85377777776,47.4134404668584,"Bow Valley",0
4,4,4,4,3,4,1569.38666666617,486.094894152417,"Bow Valley",0
4,3,3,5,6,4,2316.84577777688,1839.0487255758,"Bow Valley",0
4,4,4,4,3,4,1532.54711111097,214.67796504311,"Bow Valley",0
4,6,3,5,3,4,2138.89422222273,588.568750539934,"Bow Valley",0
5,3,6,1,5,6,1770.67377777802,315.407256021453,"Bow Valley",0
4,6,3,5,3,4,1840.37333333401,,"Bow Valley",0
1,3,3,5,5,3,2577.66622222175,1675.03136674959,"Bow Valley",0
4,3,3,5,6,4,2194.72666666661,2256.51083785963,"Bow Valley",0
4,5,4,1,4,4,1627.66044444468,781.782787807341,"Bow Valley",0
3,3,3,5,5,3,2211.98622222163,1298.44326208202,"Bow Valley",0
3,4,3,3,1,3,1858.1937777782,304.980329825867,"Bow Valley",0
4,4,4,4,3,4,1619.55288888872,,"Bow Valley",0
5,4,3,3,3,5,1770.36666666772,,"Bow Valley",0
4,4,4,4,3,4,1701.16666666623,527.398597248467,"Bow Valley",0
5,5,4,4,3,5,1431.02666666685,5.6210779452891,"Bow Valley",0
4,4,4,3,1,4,1591.95955555545,312.947881766704,"Bow Valley",0
4,5,4,1,4,4,1611.02666666685,681.808273882211,"Bow Valley",0
3,3,4,6,5,4,2452.67955555474,2052.42596316354,"Bow Valley",0
1,1,1,1,3,1,2145.44711111128,1952.94692728926,"Bow Valley",0
4,5,5,4,1,5,1491.56000000013,452.976691278292,"Bow Valley",0
4,5,4,3,1,4,1688.99288888859,458.658549676798,"Bow Valley",0
4,3,3,5,6,4,2134.14622222224,289.296720707794,"Bow Valley",0
4,4,4,1,3,4,1494,9.68403335800394,"Bow Valley",0
4,5,4,3,1,4,1601.65333333327,309.902447649752,"Bow Valley",0
4,4,4,4,3,4,1602.54000000049,190.678213753159,"Bow Valley",0
4,4,4,4,3,4,2163.55377777819,1190.37849144512,"Bow Valley",0
4,3,4,5,5,4,1930.21999999942,852.556134054838,"Bow Valley",0
5,4,5,4,3,5,1424.02000000031,11.7923625215693,"Bow Valley",0
5,1,3,4,4,4,2261.42000000024,1336.91310678459,"Bow Valley",0
4,3,3,3,1,4,2050.48666666704,847.154380602983,"Bow Valley",0
4,4,4,1,1,5,1693.45244444442,977.413440466858,"Bow Valley",0
4,5,4,3,1,4,1465.31333333333,215.246919944152,"Bow Valley",0
5,4,3,3,3,5,1866.62000000038,1319.51933827418,"Bow Valley",0
4,5,4,1,4,4,1726.80666666692,219.684033358004,"Bow Valley",0
3,4,3,4,3,3,1993.97999999969,1529.47231233599,"Bow Valley",0
3,4,3,4,3,3,1935.1871111114,1229.97300812729,"Bow Valley",0
4,3,4,5,5,4,2273.19955555518,848.186522874257,"Bow Valley",0
5,5,5,3,1,5,1402.78000000006,8.52360412042671,"Bow Valley",0
3,5,4,1,3,4,1679.67955555551,17.4134404668584,"Bow Valley",0
3,1,3,6,5,3,2259.98755555689,1343.24362813861,"Bow Valley",0
1,4,1,3,4,3,2162.61955555593,2547.67841328725,"Bow Valley",0
4,4,4,3,1,4,1514.5799999995,634.501942943173,"Bow Valley",0
5,4,3,3,3,5,1525.2862222228,731.994300654643,"Bow Valley",0
1,1,1,1,4,1,2629.09244444444,2101.04699722331,"Bow Valley",0
4,4,4,1,1,5,1793.06666666654,620.620305161342,"Bow Valley",0
4,3,3,5,6,4,2253.19288888992,,"Bow Valley",0
4,5,5,3,1,5,1659.93288888859,260.436375454707,"Bow Valley",0
1,1,1,1,4,1,2491.48088888785,1382.28728429941,"Bow Valley",0
6,5,5,4,1,6,1481.33333333364,12.5865595331416,"Bow Valley",0
1,1,1,1,4,1,2579.64666666765,2015.97734968798,"Bow Valley",0
4,4,4,4,3,4,2083.54044444468,1160.315966642,"Bow Valley",0
1,1,1,1,4,1,2432.30622222337,1383.86202956148,"Bow Valley",0
4,3,3,3,1,4,2001.81955555582,1873.05952461698,"Bow Valley",0
4,4,4,4,3,4,1604.17999999999,189.684033358004,"Bow Valley",0
3,3,3,5,6,3,2240.0857777778,931.246751694992,"Bow Valley",0
1,1,1,1,4,1,2101.83333333377,1473.74504754493,"Bow Valley",0
4,4,4,4,3,4,2062.94044444487,,"Bow Valley",0
4,3,3,5,6,4,2260.63377777715,1973.65252244761,"Bow Valley",0
4,4,4,4,3,4,1916.03333333314,1604.94759863229,"Bow Valley",0
4,4,4,1,1,5,1727.77333333326,988.650118901439,"Bow Valley",0
1,1,1,1,4,1,2796.18666666561,2734.49430164784,"Bow Valley",0
4,5,3,1,1,4,1773.08666666711,1654.3915062745,"Bow Valley",0
3,4,4,3,4,4,1766.40622222238,293.744705655989,"Bow Valley",0
1,1,1,1,4,1,2614.14844444393,2120.79527051188,"Bow Valley",0
1,4,3,3,5,3,2208.25999999963,434.276412520162,"Bow Valley",0
4,4,4,1,1,5,1675.84000000006,1165.97245250958,"Bow Valley",0
1,1,1,1,4,1,2685.20400000029,3578.92934225701,"Bow Valley",0
3,4,3,3,4,3,2201.81377777833,1726.20303887828,"Bow Valley",0
4,3,3,3,1,4,2094.55377777777,2688.65168791905,"Bow Valley",0
4,5,4,1,4,4,1493.53333333327,140.315966641996,"Bow Valley",0
1,1,1,1,4,1,2681.87511111028,778.052337424787,"Bow Valley",0
4,4,4,4,3,4,1939.8324444443,167.230650751963,"Bow Valley",0
1,1,1,1,4,1,2278.11911111104,2071.60125440115,"Bow Valley",0
1,4,1,3,4,3,1900.77422222231,1979.38955959956,"Bow Valley",0
4,5,4,1,4,4,1512.93333333346,280.358756774438,"Bow Valley",0
5,1,3,4,4,4,2202.97288888879,1289.6825373011,"Bow Valley",0
4,5,4,3,3,4,1834.9737777775,316.518954703627,"Bow Valley",0
4,3,3,5,6,4,2282.11422222183,335.450128786544,"Bow Valley",0
5,3,4,5,5,5,2106.82044444394,1111.88152302641,"Bow Valley",0
3,3,3,5,6,3,2422.9511111097,956.77110631004,"Bow Valley",0
3,3,3,5,6,3,2405.10044444429,1941.48093426049,"Bow Valley",0
1,1,1,1,1,1,2667.4328888894,1892.48346626137,"Bow Valley",0
3,4,3,3,1,3,1835.50666666693,290.315966641996,"Bow Valley",0
4,5,5,3,3,5,1433,128.224644428293,"Bow Valley",0
1,3,3,1,3,3,2362.55377777726,1051.61944642331,"Bow Valley",0
4,5,4,3,1,4,1645.34666666648,461.380658588756,"Bow Valley",0
4,5,4,1,4,4,1962.41955555589,1116.6929014013,"Bow Valley",0
4,4,4,3,1,4,1627.44844444443,143.737713951764,"Bow Valley",0
4,5,4,3,1,4,1576.81333333346,867.511936469154,"Bow Valley",0
4,4,4,4,3,4,2033.33422222244,2826.04511632598,"Bow Valley",0
1,4,1,3,4,3,2101.17822222266,891.694480493505,"Bow Valley",0
5,4,3,3,3,5,1663.78666666661,205.325438278815,"Bow Valley",0
4,4,4,4,3,4,1537.89377777745,511.951063002432,"Bow Valley",0
3,4,4,3,4,4,2025.03333333366,664.72168932216,"Bow Valley",0
5,5,5,3,1,5,1420,272.746765154052,"Bow Valley",0
1,1,1,1,4,1,2326.13911111253,1557.09623604939,"Bow Valley",0
4,3,4,5,5,4,1916.12177777843,1809.684033358,"Bow Valley",0
4,4,4,4,3,4,1710.15999999968,426.447457331589,"Bow Valley",0
4,5,4,3,1,4,1571.08711111078,1285.35684877587,"Bow Valley",0
1,1,1,1,4,1,2350.07155555643,1396.40533589158,"Bow Valley",0
4,4,3,1,1,4,1576.28666666648,176.01049314309,"Bow Valley",0
1,1,1,1,4,1,2391.30622222151,2114.83684788915,"Bow Valley",0
4,4,4,4,3,4,1719.99288888859,506.849226647402,"Bow Valley",0
3,4,3,3,4,3,2343.3466666658,1334.46839428516,"Bow Valley",0
1,4,1,3,4,3,2106.1666666669,3035.79972429843,"Bow Valley",0
4,4,4,3,1,4,1557,,"Bow Valley",0
4,4,4,4,3,4,1788.46000000044,1289.27145359964,"Bow Valley",0
4,4,5,3,1,5,1493.86666666692,72.5865595331416,"Bow Valley",0
1,1,1,1,3,1,2206.82800000131,275.778217516296,"Bow Valley",0
4,4,4,4,3,4,1566.51288888929,426.573538394698,"Bow Valley",0
4,4,4,4,3,4,1796.07955555544,147.036512546523,"Bow Valley",0
4,4,4,4,3,4,2150.36622222192,2567.67706695245,"Bow Valley",0
5,4,3,3,3,5,1653.64622222237,,"Bow Valley",0
4,6,4,3,1,4,2148.73333333357,1178.90230486834,"Bow Valley",0
1,1,1,1,4,1,2419.42000000143,,"Bow Valley",0
4,3,4,5,5,4,1728.68044444354,973.989052476027,"Bow Valley",0
5,4,5,5,5,5,1571.51333333271,380.990558972236,"Bow Valley",0
5,5,5,3,1,5,1420,313.978546192885,"Bow Valley",0
4,5,4,3,1,4,1549.50711111128,212.755722388182,"Bow Valley",0
4,4,4,1,3,4,1502.31999999962,189.487380073766,"Bow Valley",0
4,5,4,3,3,4,1690.90000000031,721.689807167944,"Bow Valley",0
1,1,1,1,4,1,2608.19244444599,2846.92904691175,"Bow Valley",0
6,3,4,1,1,5,1458.31333333333,154.713544257001,"Bow Valley",0
4,5,4,3,1,4,1536.85333333315,723.44760553437,"Bow Valley",0
4,5,5,4,1,5,1433,209.821688518388,"Bow Valley",0
3,3,3,5,6,3,2417.18666666535,1048.69696646854,"Bow Valley",0
5,6,6,1,1,6,1402,12.5865595331416,"Bow Valley",0
5,4,5,5,5,5,1832.78044444374,687.204967983407,"Bow Valley",0
3,3,3,5,6,3,1947.75999999908,186.236801163977,"Bow Valley",0
5,5,5,3,1,5,1402,246.875947015403,"Bow Valley",0
4,4,4,1,1,5,1768.53999999956,1338.77887715143,"Bow Valley",0
4,6,3,5,3,4,2124.92044444379,336.103610614701,"Bow Valley",0
3,3,3,5,6,3,2285.70044444555,622.485059618541,"Bow Valley",0
1,1,1,1,4,1,2231.49155555531,1844.17445368615,"Bow Valley",0
5,4,3,3,3,5,1588.29288888842,302.97167553021,"Bow Valley",0
3,3,3,1,1,3,2129.94622222261,3128.09391485877,"Bow Valley",0
3,3,3,1,1,3,1989.64666666698,595.356358099191,"Bow Valley",0
4,5,4,3,1,4,1624.0333333334,1275.70784022128,"Bow Valley",0
3,3,3,5,6,3,2346.18044444299,2376.28368452714,"Bow Valley",0
4,3,4,5,5,4,1708.67244444343,969.238498476383,"Bow Valley",0
4,3,4,5,5,4,1937.19333333283,309.684033358004,"Bow Valley",0
1,4,1,3,4,3,2044.67377777818,2568.896338968,"Bow Valley",0
4,5,4,3,1,4,1623.50000000013,366.383891158904,"Bow Valley",0
4,5,5,4,1,5,1522.83288888891,903.432148972319,"Bow Valley",0
3,3,3,5,6,3,2025.41288888892,764.60446317321,"Bow Valley",0
4,4,4,1,1,4,1448,409.033611725584,"Bow Valley",0
4,4,3,1,1,4,1900.20711111078,413.567872985977,"Bow Valley",0
3,4,4,3,4,4,1823.27200000117,676.927508928329,"Bow Valley",0
4,5,4,3,1,4,1464.56711111128,244.292420062617,"Bow Valley",0
1,1,1,1,4,1,2521.54622222294,1546.42625648528,"Bow Valley",0
4,5,4,3,1,4,1514.75999999975,827.663486637228,"Bow Valley",0
5,1,3,4,4,4,2046.56666666786,1453.93341602263,"Bow Valley",0
4,4,4,4,3,4,1457.80666666692,289.296720707794,"Bow Valley",0
4,4,4,4,3,4,1521.80000000037,509.565161350084,"Bow Valley",0
5,4,3,3,3,5,1699.76044444504,,"Bow Valley",0
4,3,4,5,5,4,2058.11333333184,838.947165125731,"Bow Valley",0
5,1,4,6,5,5,1586.4933333324,478.047650098513,"Bow Valley",0
3,3,3,5,6,3,2237.89999999938,1270.91919916066,"Bow Valley",0
4,4,4,4,3,4,1737.54666666704,11.7923625215693,"Bow Valley",0
3,4,4,3,4,4,1736.15955555694,337.134470908418,"Bow Valley",0
4,4,4,4,3,4,1819.77333333284,243.361641782137,"Bow Valley",0
5,4,5,5,5,5,1778.25955555476,2115.59303724137,"Bow Valley",0
1,4,1,3,4,3,1953.90755555633,1102.52937047511,"Bow Valley",0
3,3,3,4,4,3,2121.18088888837,243.429045870878,"Bow Valley",0
1,4,1,3,4,3,2127.87866666753,1828.61802487615,"Bow Valley",0
3,4,4,3,4,4,2057.40755555662,1617.63461211218,"Bow Valley",0
1,1,1,1,4,1,2275.31822222161,2314.23375056591,"Bow Valley",0
1,4,1,3,4,3,2103.32666666777,784.069853701497,"Bow Valley",0
3,1,3,6,5,3,2381.59333333217,2577.76107569723,"Bow Valley",0
4,4,4,4,3,4,1691.6537777772,12.5865595331416,"Bow Valley",0
4,4,4,4,3,4,1914.99866666778,1029.684033358,"Bow Valley",0
1,1,6,4,4,3,2278.12088888947,1089.48241888216,"Bow Valley",0
4,4,4,4,3,4,1607.04622222256,615.758795228597,"Bow Valley",0
6,3,6,1,3,6,1607.6333333327,742.865985489384,"Bow Valley",0
4,4,5,3,1,5,1482.06666666654,172.374308493841,"Bow Valley",0
5,6,6,1,1,6,1401.31333333333,147.036512546523,"Bow Valley",0
3,3,3,5,6,3,2111.53955555572,852.485846560076,"Bow Valley",0
4,3,3,3,1,4,2010.14666666711,888.707515869802,"Bow Valley",0
4,3,3,5,6,4,2431.96711111105,600.98300225412,"Bow Valley",0
1,3,3,5,5,3,2632.45911111164,2228.10877876712,"Bow Valley",0
5,5,5,3,1,5,1402,263.51201571437,"Bow Valley",0
4,5,4,3,1,4,1515.29955555564,505.770233346158,"Bow Valley",0
4,4,4,4,3,4,1546.49377777819,91.6102146483408,"Bow Valley",0
4,3,3,3,1,4,1999.61333333383,2059.28885680094,"Bow Valley",0
3,4,3,4,3,3,1954.49377777819,1282.94345823151,"Bow Valley",0
3,4,3,3,1,3,1909.7399999997,554.875254777727,"Bow Valley",0
4,5,4,3,1,4,1539.81999999975,318.628305854432,"Bow Valley",0
4,4,4,4,3,4,1961.56088888892,1954.46649230598,"Bow Valley",0
4,4,4,4,3,4,1791.03288888828,305.49602038597,"Bow Valley",0
6,4,6,6,1,6,1550.95199999969,106.408690296504,"Bow Valley",0
4,4,3,1,1,4,1792.8604444443,497.413440466858,"Bow Valley",0
4,4,3,1,1,4,1851.75999999975,592.097383928151,"Bow Valley",0
3,1,3,6,5,3,2485.85244444317,1772.21383758331,"Bow Valley",0
4,5,5,4,1,5,1519.63377777782,391.129441530281,"Bow Valley",0
1,1,1,5,5,3,2366.13155555507,1584.08151228671,"Bow Valley",0
